https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USD
1482513780,2016-12-23 17:23:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482513720,2016-12-23 17:22:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482513660,2016-12-23 17:21:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482513600,2016-12-23 17:20:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482513540,2016-12-23 17:19:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482513480,2016-12-23 17:18:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482513420,2016-12-23 17:17:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482513360,2016-12-23 17:16:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482513300,2016-12-23 17:15:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482513240,2016-12-23 17:14:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482513180,2016-12-23 17:13:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482513120,2016-12-23 17:12:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482513060,2016-12-23 17:11:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482513000,2016-12-23 17:10:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482512940,2016-12-23 17:09:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482512880,2016-12-23 17:08:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482512820,2016-12-23 17:07:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482512760,2016-12-23 17:06:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482512700,2016-12-23 17:05:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482512640,2016-12-23 17:04:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482512580,2016-12-23 17:03:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482512520,2016-12-23 17:02:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482512460,2016-12-23 17:01:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482512400,2016-12-23 17:00:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482512340,2016-12-23 16:59:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482512280,2016-12-23 16:58:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482512220,2016-12-23 16:57:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482512160,2016-12-23 16:56:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482512100,2016-12-23 16:55:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482512040,2016-12-23 16:54:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482511980,2016-12-23 16:53:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482511920,2016-12-23 16:52:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482511860,2016-12-23 16:51:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482511800,2016-12-23 16:50:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482511740,2016-12-23 16:49:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482511680,2016-12-23 16:48:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482511620,2016-12-23 16:47:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482511560,2016-12-23 16:46:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482511500,2016-12-23 16:45:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482511440,2016-12-23 16:44:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482511380,2016-12-23 16:43:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482511320,2016-12-23 16:42:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482511260,2016-12-23 16:41:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482511200,2016-12-23 16:40:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482511140,2016-12-23 16:39:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482511080,2016-12-23 16:38:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482511020,2016-12-23 16:37:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482510960,2016-12-23 16:36:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482510900,2016-12-23 16:35:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482510840,2016-12-23 16:34:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482510780,2016-12-23 16:33:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482510720,2016-12-23 16:32:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482510660,2016-12-23 16:31:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482510600,2016-12-23 16:30:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482510540,2016-12-23 16:29:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482510480,2016-12-23 16:28:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482510420,2016-12-23 16:27:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482510360,2016-12-23 16:26:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482510300,2016-12-23 16:25:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482510240,2016-12-23 16:24:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482510180,2016-12-23 16:23:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482510120,2016-12-23 16:22:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482510060,2016-12-23 16:21:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482510000,2016-12-23 16:20:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482509940,2016-12-23 16:19:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482509880,2016-12-23 16:18:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482509820,2016-12-23 16:17:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482509760,2016-12-23 16:16:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482509700,2016-12-23 16:15:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482509640,2016-12-23 16:14:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482509580,2016-12-23 16:13:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482509520,2016-12-23 16:12:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482509460,2016-12-23 16:11:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482509400,2016-12-23 16:10:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482509340,2016-12-23 16:09:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482509280,2016-12-23 16:08:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482509220,2016-12-23 16:07:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482509160,2016-12-23 16:06:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482509100,2016-12-23 16:05:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482509040,2016-12-23 16:04:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482508980,2016-12-23 16:03:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482508920,2016-12-23 16:02:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482508860,2016-12-23 16:01:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482508800,2016-12-23 16:00:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482508740,2016-12-23 15:59:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482508680,2016-12-23 15:58:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482508620,2016-12-23 15:57:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482508560,2016-12-23 15:56:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482508500,2016-12-23 15:55:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482508440,2016-12-23 15:54:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482508380,2016-12-23 15:53:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482508320,2016-12-23 15:52:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482508260,2016-12-23 15:51:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482508200,2016-12-23 15:50:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482508140,2016-12-23 15:49:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482508080,2016-12-23 15:48:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482508020,2016-12-23 15:47:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482507960,2016-12-23 15:46:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482507900,2016-12-23 15:45:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482507840,2016-12-23 15:44:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482507780,2016-12-23 15:43:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482507720,2016-12-23 15:42:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482507660,2016-12-23 15:41:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482507600,2016-12-23 15:40:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482507540,2016-12-23 15:39:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482507480,2016-12-23 15:38:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482507420,2016-12-23 15:37:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482507360,2016-12-23 15:36:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482507300,2016-12-23 15:35:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482507240,2016-12-23 15:34:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482507180,2016-12-23 15:33:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482507120,2016-12-23 15:32:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482507060,2016-12-23 15:31:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482507000,2016-12-23 15:30:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482506940,2016-12-23 15:29:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482506880,2016-12-23 15:28:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482506820,2016-12-23 15:27:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482506760,2016-12-23 15:26:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482506700,2016-12-23 15:25:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482506640,2016-12-23 15:24:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482506580,2016-12-23 15:23:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482506520,2016-12-23 15:22:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482506460,2016-12-23 15:21:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482506400,2016-12-23 15:20:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482506340,2016-12-23 15:19:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482506280,2016-12-23 15:18:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482506220,2016-12-23 15:17:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482506160,2016-12-23 15:16:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482506100,2016-12-23 15:15:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482506040,2016-12-23 15:14:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482505980,2016-12-23 15:13:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482505920,2016-12-23 15:12:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482505860,2016-12-23 15:11:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482505800,2016-12-23 15:10:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482505740,2016-12-23 15:09:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482505680,2016-12-23 15:08:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482505620,2016-12-23 15:07:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482505560,2016-12-23 15:06:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482505500,2016-12-23 15:05:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482505440,2016-12-23 15:04:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482505380,2016-12-23 15:03:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482505320,2016-12-23 15:02:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482505260,2016-12-23 15:01:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482505200,2016-12-23 15:00:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482505140,2016-12-23 14:59:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482505080,2016-12-23 14:58:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482505020,2016-12-23 14:57:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482504960,2016-12-23 14:56:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482504900,2016-12-23 14:55:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482504840,2016-12-23 14:54:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482504780,2016-12-23 14:53:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482504720,2016-12-23 14:52:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482504660,2016-12-23 14:51:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482504600,2016-12-23 14:50:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482504540,2016-12-23 14:49:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482504480,2016-12-23 14:48:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482504420,2016-12-23 14:47:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482504360,2016-12-23 14:46:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482504300,2016-12-23 14:45:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482504240,2016-12-23 14:44:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482504180,2016-12-23 14:43:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482504120,2016-12-23 14:42:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482504060,2016-12-23 14:41:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482504000,2016-12-23 14:40:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482503940,2016-12-23 14:39:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482503880,2016-12-23 14:38:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482503820,2016-12-23 14:37:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482503760,2016-12-23 14:36:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482503700,2016-12-23 14:35:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482503640,2016-12-23 14:34:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482503580,2016-12-23 14:33:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482503520,2016-12-23 14:32:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482503460,2016-12-23 14:31:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482503400,2016-12-23 14:30:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482503340,2016-12-23 14:29:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482503280,2016-12-23 14:28:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482503220,2016-12-23 14:27:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482503160,2016-12-23 14:26:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482503100,2016-12-23 14:25:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482503040,2016-12-23 14:24:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482502980,2016-12-23 14:23:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482502920,2016-12-23 14:22:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482502860,2016-12-23 14:21:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482502800,2016-12-23 14:20:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482502740,2016-12-23 14:19:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482502680,2016-12-23 14:18:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482502620,2016-12-23 14:17:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482502560,2016-12-23 14:16:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482502500,2016-12-23 14:15:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482502440,2016-12-23 14:14:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482502380,2016-12-23 14:13:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482502320,2016-12-23 14:12:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482502260,2016-12-23 14:11:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482502200,2016-12-23 14:10:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482502140,2016-12-23 14:09:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482502080,2016-12-23 14:08:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482502020,2016-12-23 14:07:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482501960,2016-12-23 14:06:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482501900,2016-12-23 14:05:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482501840,2016-12-23 14:04:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482501780,2016-12-23 14:03:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482501720,2016-12-23 14:02:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482501660,2016-12-23 14:01:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482501600,2016-12-23 14:00:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482501540,2016-12-23 13:59:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482501480,2016-12-23 13:58:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482501420,2016-12-23 13:57:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482501360,2016-12-23 13:56:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482501300,2016-12-23 13:55:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482501240,2016-12-23 13:54:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482501180,2016-12-23 13:53:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482501120,2016-12-23 13:52:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482501060,2016-12-23 13:51:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482501000,2016-12-23 13:50:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482500940,2016-12-23 13:49:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482500880,2016-12-23 13:48:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482500820,2016-12-23 13:47:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482500760,2016-12-23 13:46:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482500700,2016-12-23 13:45:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482500640,2016-12-23 13:44:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482500580,2016-12-23 13:43:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482500520,2016-12-23 13:42:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482500460,2016-12-23 13:41:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482500400,2016-12-23 13:40:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482500340,2016-12-23 13:39:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482500280,2016-12-23 13:38:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482500220,2016-12-23 13:37:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482500160,2016-12-23 13:36:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482500100,2016-12-23 13:35:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482500040,2016-12-23 13:34:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482499980,2016-12-23 13:33:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482499920,2016-12-23 13:32:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482499860,2016-12-23 13:31:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482499800,2016-12-23 13:30:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482499740,2016-12-23 13:29:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482499680,2016-12-23 13:28:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482499620,2016-12-23 13:27:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482499560,2016-12-23 13:26:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482499500,2016-12-23 13:25:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482499440,2016-12-23 13:24:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482499380,2016-12-23 13:23:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482499320,2016-12-23 13:22:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482499260,2016-12-23 13:21:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482499200,2016-12-23 13:20:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482499140,2016-12-23 13:19:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482499080,2016-12-23 13:18:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482499020,2016-12-23 13:17:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482498960,2016-12-23 13:16:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482498900,2016-12-23 13:15:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482498840,2016-12-23 13:14:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482498780,2016-12-23 13:13:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482498720,2016-12-23 13:12:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1482498660,2016-12-23 13:11:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
